OrderID;CustomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
10986;BLONP;2;30/03/1998 00:00:00;27/04/1998 00:00:00;21/04/1998 00:00:00;2;217,8600;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina
10987;BLONP;2;31/03/1998 00:00:00;28/04/1998 00:00:00;06/04/1998 00:00:00;1;185,4800;Eastern Connection;35 King George;London;;WX3 6FW;UK
10988;PICCO;2;31/03/1998 00:00:00;28/04/1998 00:00:00;10/04/1998 00:00:00;2;61,1400;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10989;DRACD;2;31/03/1998 00:00:00;28/04/1998 00:00:00;02/04/1998 00:00:00;1;34,7600;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10990;BLONP;2;01/04/1998 00:00:00;13/05/1998 00:00:00;07/04/1998 00:00:00;3;117,6100;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10991;BLONP;2;01/04/1998 00:00:00;29/04/1998 00:00:00;07/04/1998 00:00:00;1;38,5100;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10992;DRACD;2;01/04/1998 00:00:00;29/04/1998 00:00:00;03/04/1998 00:00:00;3;4,2700;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
10993;BLONP;2;01/04/1998 00:00:00;29/04/1998 00:00:00;10/04/1998 00:00:00;3;8,8100;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10994;BLONP;2;02/04/1998 00:00:00;16/04/1998 00:00:00;09/04/1998 00:00:00;3;65,5300;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
10995;BLONP;2;02/04/1998 00:00:00;30/04/1998 00:00:00;06/04/1998 00:00:00;3;46,0000;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;05033;Mexico
10996;BLONP;2;02/04/1998 00:00:00;30/04/1998 00:00:00;10/04/1998 00:00:00;2;1,1200;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10997;BLONP;2;03/04/1998 00:00:00;15/05/1998 00:00:00;13/04/1998 00:00:00;2;73,9100;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10998;FISSA;2;03/04/1998 00:00:00;17/04/1998 00:00:00;17/04/1998 00:00:00;2;20,3100;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10999;BLONP;2;03/04/1998 00:00:00;01/05/1998 00:00:00;10/04/1998 00:00:00;2;96,3500;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
11000;PICCO;2;06/04/1998 00:00:00;04/05/1998 00:00:00;14/04/1998 00:00:00;3;55,1200;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
11001;BLONP;2;06/04/1998 00:00:00;04/05/1998 00:00:00;14/04/1998 00:00:00;2;197,3000;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
11002;BLONP;2;06/04/1998 00:00:00;04/05/1998 00:00:00;16/04/1998 00:00:00;1;141,1600;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11003;BLONP;2;06/04/1998 00:00:00;04/05/1998 00:00:00;08/04/1998 00:00:00;3;14,9100;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
11004;BLONP;2;07/04/1998 00:00:00;05/05/1998 00:00:00;20/04/1998 00:00:00;1;44,8400;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
11005;BLONP;2;07/04/1998 00:00:00;05/05/1998 00:00:00;10/04/1998 00:00:00;1;0,7500;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
11006;DRACD;2;07/04/1998 00:00:00;05/05/1998 00:00:00;15/04/1998 00:00:00;2;25,1900;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11007;BLONP;2;08/04/1998 00:00:00;06/05/1998 00:00:00;13/04/1998 00:00:00;2;202,2400;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
11008;BLONP;2;08/04/1998 00:00:00;06/05/1998 00:00:00;;3;79,4600;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
11009;BLONP;2;08/04/1998 00:00:00;06/05/1998 00:00:00;10/04/1998 00:00:00;1;59,1100;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
11010;BLONP;2;09/04/1998 00:00:00;07/05/1998 00:00:00;21/04/1998 00:00:00;2;28,7100;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
11011;BLONP;2;09/04/1998 00:00:00;07/05/1998 00:00:00;13/04/1998 00:00:00;1;1,2100;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
11012;BLONP;2;09/04/1998 00:00:00;23/04/1998 00:00:00;17/04/1998 00:00:00;3;242,9500;Frankenversand;Berliner Platz 43;München;;80805;Germany
11013;BLONP;2;09/04/1998 00:00:00;07/05/1998 00:00:00;10/04/1998 00:00:00;1;32,9900;Romero y tomillo;Gran Vía, 1;Madrid;;28001;Spain
11014;BLONP;2;10/04/1998 00:00:00;08/05/1998 00:00:00;15/04/1998 00:00:00;3;23,6000;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
11015;BLONP;2;10/04/1998 00:00:00;24/04/1998 00:00:00;20/04/1998 00:00:00;2;4,6200;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
11016;BLONP;2;10/04/1998 00:00:00;08/05/1998 00:00:00;13/04/1998 00:00:00;2;33,8000;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
11017;BLONP;2;13/04/1998 00:00:00;11/05/1998 00:00:00;20/04/1998 00:00:00;2;754,2600;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
11018;DRACD;2;13/04/1998 00:00:00;11/05/1998 00:00:00;16/04/1998 00:00:00;2;11,6500;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
11019;BLONP;2;13/04/1998 00:00:00;11/05/1998 00:00:00;;3;3,1700;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
11020;BLONP;2;14/04/1998 00:00:00;12/05/1998 00:00:00;16/04/1998 00:00:00;2;43,3000;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
11021;BLONP;2;14/04/1998 00:00:00;12/05/1998 00:00:00;21/04/1998 00:00:00;1;297,1800;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
11022;DRACD;2;14/04/1998 00:00:00;12/05/1998 00:00:00;04/05/1998 00:00:00;2;6,2700;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
11023;BLONP;2;14/04/1998 00:00:00;28/04/1998 00:00:00;24/04/1998 00:00:00;2;123,8300;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
11024;BLONP;2;15/04/1998 00:00:00;13/05/1998 00:00:00;20/04/1998 00:00:00;1;74,3600;Eastern Connection;35 King George;London;;WX3 6FW;UK
11025;BLONP;2;15/04/1998 00:00:00;13/05/1998 00:00:00;24/04/1998 00:00:00;3;29,1700;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
11026;BLONP;2;15/04/1998 00:00:00;13/05/1998 00:00:00;28/04/1998 00:00:00;1;47,0900;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
11027;BLONP;2;16/04/1998 00:00:00;14/05/1998 00:00:00;20/04/1998 00:00:00;1;52,5200;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11028;BLONP;2;16/04/1998 00:00:00;14/05/1998 00:00:00;22/04/1998 00:00:00;1;29,5900;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
11029;BLONP;2;16/04/1998 00:00:00;14/05/1998 00:00:00;27/04/1998 00:00:00;1;47,8400;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
11030;BLONP;2;17/04/1998 00:00:00;15/05/1998 00:00:00;27/04/1998 00:00:00;2;830,7500;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11031;BLONP;2;17/04/1998 00:00:00;15/05/1998 00:00:00;24/04/1998 00:00:00;2;227,2200;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11032;BLONP;2;17/04/1998 00:00:00;15/05/1998 00:00:00;23/04/1998 00:00:00;3;606,1900;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
11033;BLONP;2;17/04/1998 00:00:00;15/05/1998 00:00:00;23/04/1998 00:00:00;3;84,7400;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
11034;PICCO;2;20/04/1998 00:00:00;01/06/1998 00:00:00;27/04/1998 00:00:00;1;40,3200;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
11035;ANTON;2;20/04/1998 00:00:00;18/05/1998 00:00:00;24/04/1998 00:00:00;2;0,1700;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
11036;BLONP;2;20/04/1998 00:00:00;18/05/1998 00:00:00;22/04/1998 00:00:00;3;149,4700;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
11037;BLONP;2;21/04/1998 00:00:00;19/05/1998 00:00:00;27/04/1998 00:00:00;1;3,2000;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
11038;BLONP;2;21/04/1998 00:00:00;19/05/1998 00:00:00;30/04/1998 00:00:00;2;29,5900;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
11039;BLONP;2;21/04/1998 00:00:00;19/05/1998 00:00:00;;2;65,0000;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
11040;DRACD;2;22/04/1998 00:00:00;20/05/1998 00:00:00;;3;18,8400;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11041;BLONP;2;22/04/1998 00:00:00;20/05/1998 00:00:00;28/04/1998 00:00:00;2;48,2200;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
11042;BLONP;2;22/04/1998 00:00:00;06/05/1998 00:00:00;01/05/1998 00:00:00;1;29,9900;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
11043;BLONP;2;22/04/1998 00:00:00;20/05/1998 00:00:00;29/04/1998 00:00:00;2;8,8000;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
11044;FISSA;2;23/04/1998 00:00:00;21/05/1998 00:00:00;01/05/1998 00:00:00;1;8,7200;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
11045;BLONP;2;23/04/1998 00:00:00;21/05/1998 00:00:00;;2;70,5800;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11046;BLONP;2;23/04/1998 00:00:00;21/05/1998 00:00:00;24/04/1998 00:00:00;2;71,6400;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany
11047;BLONP;2;24/04/1998 00:00:00;22/05/1998 00:00:00;01/05/1998 00:00:00;3;46,6200;Eastern Connection;35 King George;London;;WX3 6FW;UK
11048;BLONP;2;24/04/1998 00:00:00;22/05/1998 00:00:00;30/04/1998 00:00:00;3;24,1200;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11049;BLONP;2;24/04/1998 00:00:00;22/05/1998 00:00:00;04/05/1998 00:00:00;1;8,3400;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
11050;BLONP;2;27/04/1998 00:00:00;25/05/1998 00:00:00;05/05/1998 00:00:00;2;59,4100;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
11051;FISSA;2;27/04/1998 00:00:00;25/05/1998 00:00:00;;3;2,7900;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
11052;DRACD;2;27/04/1998 00:00:00;25/05/1998 00:00:00;01/05/1998 00:00:00;1;67,2600;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
11053;BLONP;2;27/04/1998 00:00:00;25/05/1998 00:00:00;29/04/1998 00:00:00;2;53,0500;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
11054;ANTON;2;28/04/1998 00:00:00;26/05/1998 00:00:00;;1;0,3300;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
11055;BLONP;2;28/04/1998 00:00:00;26/05/1998 00:00:00;05/05/1998 00:00:00;2;120,9200;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
11056;BLONP;2;28/04/1998 00:00:00;12/05/1998 00:00:00;01/05/1998 00:00:00;2;278,9600;Eastern Connection;35 King George;London;;WX3 6FW;UK
11057;BLONP;2;29/04/1998 00:00:00;27/05/1998 00:00:00;01/05/1998 00:00:00;3;4,1300;North/South;South House 300 Queensbridge;London;;SW7 1RZ;UK
11058;BLONP;2;29/04/1998 00:00:00;27/05/1998 00:00:00;;3;31,1400;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
11059;DRACD;2;29/04/1998 00:00:00;10/06/1998 00:00:00;;2;85,8000;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
11060;BLONP;2;30/04/1998 00:00:00;28/05/1998 00:00:00;04/05/1998 00:00:00;2;10,9800;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
11061;DRACD;2;30/04/1998 00:00:00;11/06/1998 00:00:00;;3;14,0100;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11062;BLONP;2;30/04/1998 00:00:00;28/05/1998 00:00:00;;2;29,9300;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
11063;FISSA;2;30/04/1998 00:00:00;28/05/1998 00:00:00;06/05/1998 00:00:00;2;81,7300;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
11064;BLONP;2;01/05/1998 00:00:00;29/05/1998 00:00:00;04/05/1998 00:00:00;1;30,0900;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11065;BLONP;2;01/05/1998 00:00:00;29/05/1998 00:00:00;;1;12,9100;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
11066;BLONP;2;01/05/1998 00:00:00;29/05/1998 00:00:00;04/05/1998 00:00:00;2;44,7200;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
11067;BLONP;2;04/05/1998 00:00:00;18/05/1998 00:00:00;06/05/1998 00:00:00;2;7,9800;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
11068;BLONP;2;04/05/1998 00:00:00;01/06/1998 00:00:00;;2;81,7500;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
11069;BLONP;2;04/05/1998 00:00:00;01/06/1998 00:00:00;06/05/1998 00:00:00;2;15,6700;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;05033;Mexico
11070;BLONP;2;05/05/1998 00:00:00;02/06/1998 00:00:00;;1;136,0000;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
11071;BLONP;2;05/05/1998 00:00:00;02/06/1998 00:00:00;;1;0,9300;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
11072;BLONP;2;05/05/1998 00:00:00;02/06/1998 00:00:00;;2;258,6400;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
11073;BLONP;2;05/05/1998 00:00:00;02/06/1998 00:00:00;;2;24,9500;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;05033;Mexico
11074;BLONP;2;06/05/1998 00:00:00;03/06/1998 00:00:00;;2;18,4400;Simons bistro;Vinbæltet 34;Kobenhavn;;1734;Denmark
11075;BLONP;2;06/05/1998 00:00:00;03/06/1998 00:00:00;;2;6,1900;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
11076;BLONP;2;06/05/1998 00:00:00;03/06/1998 00:00:00;;2;38,2800;Bon app';12, rue des Bouchers;Marseille;;13008;France
11077;PICCO;2;06/05/1998 00:00:00;03/06/1998 00:00:00;;2;8,5300;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA

